Pro,L,Dock,Ship,Pcs,Wgt,LdTrlr,LdDoor,LoadTS,LoadDOW,LoadInterval,Dest,LoadTo,LoadToParent
7769288566,L,OB,1,1,228,133755,27,07:00.0,4,20:00,326,326,326
7769288593,L,IB,1,1,470,125429,108,35:00.0,4,21:00,521,521,521
7769288667,L,CTY,1,1,500,136419,182,59:00.0,7,9:00,409,409,409
7769288768,L,CTY,1,1,250,138282,191,04:00.0,5,14:00,433,433,433
7769288869,L,IB,1,1,485,139775,159,20:00.0,3,20:00,728,423,423
7769288878,L,OB,1,1,108,202223,64,02:00.0,4,7:00,873,873,873
7769289060,L,IB,1,5,200,131701,108,00:00.0,3,5:00,521,521,521
7769289107,L,CTY,1,2,1910,290766,170,32:00.0,4,16:00,644,644,644
7769289262,L,OB,1,10,450,903915,28,03:00.0,6,12:00,268,205,205
7769289271,L,CTY,1,1,260,131229,198,13:00.0,5,22:00,435,435,435
7769289345,L,CTY,1,1,40,137416,184,19:00.0,5,16:00,432,432,432
7769289639,L,OB,1,4,4565,125758,36,42:00.0,5,16:00,261,261,324
7769289821,L,OB,1,5,112,45573,92,37:00.0,4,15:00,557,557,557
7769289996,L,OB,1,2,835,117591,44,28:00.0,4,18:00,216,216,216
7769290189,L,IB,1,1,170,123681,147,22:00.0,4,15:00,202,202,202
776929028X,L,OB,1,1,698,118850,57,13:00.0,4,11:00,641,830,830
7769290463,L,OB,1,6,1790,200701,94,51:00.0,5,9:00,557,557,557
7769290977,L,CTY,1,2,1990,558293,183,25:00.0,5,14:00,421,421,421
7769291069,L,OB,1,1,115,290086,28,41:00.0,4,8:00,240,205,205
776929127X,L,OB,1,1,831,138436,42,22:00.0,5,6:00,213,213,213
7769291289,L,IB,1,10,270,135109,167,29:00.0,4,16:00,740,740,740
7769291810,L,IB,1,4,1008,130659,100,50:00.0,5,19:00,511,511,511
7769292360,L,OB,1,1,1140,133023,20,50:00.0,4,13:00,304,304,304
7769292672,L,IB,1,1,1480,561112,121,04:00.0,1,1:00,688,653,653
7769292728,L,OB,1,1,470,131173,97,47:00.0,5,22:00,431,431,431
7769292966,L,OB,1,2,855,135354,28,10:00.0,3,20:00,268,205,205
7769293772,L,IB,1,2,1040,137678,106,31:00.0,6,5:00,523,531,531
776929391X,L,CTY,1,5,2660,252236,191,32:00.0,4,20:00,433,433,433
7769294001,L,CTY,1,2,780,140247,210,23:00.0,7,14:00,422,422,422
7769294120,L,CTY,1,1,2012,131223,209,13:00.0,5,7:00,422,422,422
7769294221,L,CTY,1,1,323,R621200,200,11:00.0,7,2:00,348,348,348
7769294313,L,IB,1,1,231,128076,147,31:00.0,3,15:00,202,202,202
7769294607,L,CTY,1,1,190,118683,201,54:00.0,1,22:00,447,447,447
7769294753,L,OB,1,1,200,128880,99,13:00.0,4,6:00,580,580,431
7769294863,L,CTY,1,1,1700,128281,201,35:00.0,5,17:00,447,447,447
7769294955,L,IB,1,5,4600,291071,109,14:00.0,5,3:00,465,455,455
7769295065,L,OB,1,5,3585,R621536368,41,19:00.0,5,13:00,621,621,621
7769295184,L,IB,1,2,834,133263,110,59:00.0,3,18:00,504,521,521
7769295249,L,CTY,1,1,232,131926,184,54:00.0,2,0:00,432,432,432
7769295386,L,OB,1,3,1160,134999,62,41:00.0,4,0:00,881,881,881
7769295496,L,CTY,1,2,1405,119275,183,24:00.0,5,4:00,421,421,421
7769295550,L,IB,1,1,2000,136876,121,10:00.0,2,9:00,653,653,653
7769295606,L,OB,1,1,398,135354,28,11:00.0,3,20:00,104,205,205
7769295633,L,CTY,1,1,315,139489,182,21:00.0,5,11:00,409,409,409
7769295972,L,IB,1,1,550,136271,162,29:00.0,2,11:00,411,411,411
7769295972,L,IB,1,1,550,136271,160,29:00.0,2,12:00,411,411,411
7769296129,L,IB,1,1,1635,138594,147,43:00.0,5,19:00,202,202,202
7769296715,L,CTY,1,1,1250,R447120863,201,15:00.0,3,19:00,447,447,447
7769296733,L,CTY,1,1,452,249121,201,07:00.0,4,20:00,447,447,447
7769296760,L,OB,1,1,402,135636,19,16:00.0,4,10:00,261,261,261
7769296807,L,OB,1,2,480,129772,71,16:00.0,5,9:00,857,857,857
7769297036,L,OB,1,1,177,126145,59,25:00.0,4,3:00,896,830,830
7769297512,L,CTY,1,1,745,126379,197,52:00.0,1,11:00,244,244,244
7769297577,L,CTY,1,2,4688,137774,181,08:00.0,4,0:00,421,421,421
7769297613,L,OB,1,1,350,124040,46,41:00.0,2,17:00,216,216,216
7769297705,L,IB,1,1,450,136271,160,49:00.0,2,12:00,411,411,411
7769297842,L,CTY,1,1,815,138210,190,32:00.0,5,1:00,245,245,245
7769297999,L,OB,1,1,500,132481,30,41:00.0,4,16:00,160,205,205
7769298356,L,IB,1,9,6225,128427,154,09:00.0,7,23:00,402,402,402
7769298520,L,CTY,1,5,4065,127193,191,18:00.0,5,20:00,433,433,433
7769298594,L,OB,1,4,5505,TNUE51762,47,03:00.0,4,19:00,319,309,309
7769298942,L,IB,1,1,378,560280,119,40:00.0,4,22:00,650,653,653
7769299209,L,OB,1,1,2550,133730,35,24:00.0,4,3:00,864,347,347
7769299254,L,OB,1,1,225,135019,16,40:00.0,5,6:00,272,272,272
7769299373,L,OB,1,1,2100,132481,30,53:00.0,4,16:00,205,205,205
7769299391,L,OB,1,1,307,136313,37,21:00.0,4,9:00,642,642,642
7769299721,L,CTY,1,1,205,211335,216,03:00.0,6,17:00,422,422,422
7769299768,L,CTY,1,3,100,133819,183,06:00.0,7,6:00,421,421,421
7769299786,L,CTY,1,1,67,130450,171,24:00.0,5,12:00,462,462,462
7769299813,L,IB,1,1,612,261029,164,48:00.0,5,17:00,730,730,730
7769299923,L,CTY,1,2,1384,201100,191,46:00.0,6,13:00,433,433,433
7769300161,L,OB,1,1,140,135950,85,31:00.0,4,3:00,154,123,123
7769300170,L,IB,1,1,135,140416,163,05:00.0,4,15:00,740,740,740
776930018X,L,OB,1,1,1408,137413,45,15:00.0,3,22:00,318,309,309
7769300473,L,IB,1,4,172,136271,160,59:00.0,2,12:00,411,411,411
7769300996,L,IB,1,2,1058,122572,109,04:00.0,3,19:00,476,455,455
7769301463,L,OB,1,1,393,TNUE50410,81,31:00.0,3,21:00,158,135,135
7769301528,L,OB,1,1,133,134279,79,44:00.0,4,6:00,116,135,135
7769301582,L,OB,1,1,337,139818,61,01:00.0,5,10:00,890,890,890
776930172X,L,OB,1,1,650,136649,95,37:00.0,4,11:00,431,431,431
7769302215,L,OB,1,1,260,290157,14,27:00.0,1,6:00,272,272,272
7769302224,L,OB,1,1,800,138421,29,18:00.0,7,19:00,807,813,813
7769302343,L,IB,1,3,3101,137893,107,46:00.0,4,5:00,455,455,455
7769302756,L,OB,1,2,585,133078,81,18:00.0,4,20:00,126,135,135
776930337X,L,OB,1,1,390,133078,81,21:00.0,4,20:00,126,135,135
7769303443,L,CTY,1,1,178,140231,189,07:00.0,5,7:00,244,244,244
7769303508,L,OB,1,1,315,131332,62,01:00.0,5,9:00,881,881,881
7769304204,L,OB,1,1,1958,138401,16,18:00.0,5,18:00,272,272,272
7769304287,L,CTY,1,1,150,132568,184,26:00.0,2,22:00,432,432,432
7769304680,L,IB,1,1,300,121815,115,13:00.0,6,12:00,617,617,617
7769304929,L,CTY,1,3,3265,139493,236,02:00.0,7,4:00,422,422,153
7769305066,L,IB,1,3,670,560280,119,12:00.0,4,22:00,615,653,653
7769305102,L,OB,1,1,261,133624,23,21:00.0,4,5:00,303,303,303
7769305542,L,CTY,1,1,670,135813,197,42:00.0,7,16:00,244,244,244
7769305607,L,OB,1,1,500,127866,82,15:00.0,5,13:00,555,555,555
7769305607,L,OB,1,1,500,127866,82,30:00.0,5,6:00,555,555,555
7769306029,L,CTY,1,2,1834,123950,202,16:00.0,6,7:00,422,422,422
7769306047,L,CTY,1,2,1179,130558,182,00:00.0,6,12:00,409,409,409
7769306550,L,CTY,1,2,6358,249257,219,17:00.0,6,8:00,422,422,422
7769306550,L,CTY,1,2,6358,249257,235,46:00.0,7,0:00,422,422,422
7769306707,L,CTY,1,1,27,118481,184,48:00.0,7,1:00,432,432,432
7769306909,L,IB,1,1,236,137932,166,33:00.0,5,8:00,730,730,730
7769306927,L,OB,1,4,1780,132743,91,12:00.0,6,1:00,525,525,525
7769307082,L,OB,1,1,40,130580,62,54:00.0,7,7:00,881,881,881
7769307210,L,IB,1,1,352,132176,110,45:00.0,6,3:00,521,521,521
7769307679,L,IB,1,1,760,139710,154,44:00.0,3,18:00,757,402,402
7769307751,L,OB,1,1,285,124021,98,28:00.0,5,18:00,580,580,580
7769307908,L,OB,1,1,415,290935,35,19:00.0,7,1:00,347,347,347
7769307944,L,OB,1,1,218,291219,41,25:00.0,7,14:00,371,621,621
7769308146,L,CTY,1,2,2220,129798,182,13:00.0,1,12:00,409,409,409
7769308247,L,CTY,1,2,1887,131592,203,40:00.0,5,6:00,422,422,422
776930843X,L,CTY,1,1,294,131919,183,43:00.0,4,13:00,421,421,421
7769308568,L,OB,1,1,250,128880,99,36:00.0,4,3:00,896,830,431
7769308824,L,OB,1,1,281,PASC634013,45,07:00.0,3,19:00,626,309,309
776930887X,L,CTY,1,2,880,134475,199,48:00.0,5,14:00,322,322,322
7769309109,L,OB,1,1,131,139818,61,45:00.0,5,8:00,890,890,890
7769309282,L,CTY,1,2,333,126033,200,42:00.0,5,13:00,348,348,348
776930931X,L,OB,1,1,296,290775,68,09:00.0,3,19:00,152,153,153
7769309392,L,OB,1,1,319,291132,27,41:00.0,5,15:00,326,326,326
7769309704,L,OB,1,1,401,280193,81,48:00.0,3,18:00,135,135,135
7769309722,L,CTY,1,1,771,124058,218,55:00.0,4,8:00,422,422,422
7769309924,L,CTY,1,1,2667,132158,181,31:00.0,4,5:00,421,421,421
7769309942,L,OB,1,1,351,290070,25,51:00.0,3,18:00,367,326,326
776930997X,L,OB,1,1,210,136491,25,18:00.0,5,10:00,326,326,326
7769310209,L,OB,1,1,90,137669,45,55:00.0,4,7:00,319,309,309
7769310840,L,OB,1,2,1080,131264,56,40:00.0,5,6:00,875,875,875
7769311024,L,OB,1,1,84,135252,44,47:00.0,5,6:00,216,216,216
7769311033,L,OB,1,1,127,T525255364,91,04:00.0,5,18:00,525,525,525
7769311208,L,OB,1,6,2670,126600,83,18:00.0,4,22:00,145,123,123
7769311262,L,OB,1,2,1815,121290,44,56:00.0,6,2:00,216,216,216
7769311978,L,IB,1,6,12550,127438,147,59:00.0,6,1:00,202,202,202
7769312088,L,CTY,1,1,130,135329,201,05:00.0,2,21:00,447,447,447
7769312472,L,IB,1,2,230,202525,166,01:00.0,4,7:00,730,730,730
7769312968,L,OB,1,1,104,137031,64,16:00.0,7,3:00,879,873,873
7769313408,L,OB,1,1,675,125809,56,44:00.0,5,20:00,875,875,875
7769313408,L,OB,1,1,675,126227,53,13:00.0,3,16:00,875,875,875
7769313619,L,CTY,1,1,300,134145,219,01:00.0,3,6:00,422,422,422
7769313976,L,OB,1,1,150,122359,65,44:00.0,6,8:00,569,569,569
7769314021,L,OB,1,1,511,133653,24,27:00.0,4,21:00,211,211,211
7769314829,L,OB,1,1,506,136240,97,31:00.0,5,16:00,522,431,431
7769314847,L,IB,1,3,2422,132640,118,35:00.0,3,3:00,685,685,685
7769314847,L,IB,1,3,2422,132640,112,33:00.0,3,5:00,685,685,685
776931492X,L,OB,1,1,833,136157,88,58:00.0,7,20:00,647,647,647
7769315058,L,IB,1,2,1524,135491,157,53:00.0,7,16:00,423,423,423
776931514X,L,OB,1,1,696,131933,80,59:00.0,6,20:00,647,647,647
7769315177,L,CTY,1,1,535,129798,182,27:00.0,1,12:00,409,409,409
776931547X,L,CTY,1,1,670,125383,190,44:00.0,3,16:00,245,245,245
7769315956,L,IB,1,1,260,131894,107,19:00.0,5,11:00,455,455,455
776931602X,L,OB,1,1,715,131248,33,09:00.0,6,0:00,347,347,347
7769316120,L,CTY,1,1,223,R621801606,199,23:00.0,5,20:00,322,322,322
7769316634,L,CTY,1,1,190,135750,230,19:00.0,6,4:00,422,422,153
7769317202,L,CTY,1,1,582,129542,186,27:00.0,4,2:00,432,432,432
7769317579,L,CTY,1,1,612,129542,186,28:00.0,4,2:00,432,432,432
7769317734,L,CTY,1,1,744,118481,184,30:00.0,6,22:00,432,432,432
7769317752,L,IB,1,1,1130,280582,121,16:00.0,6,6:00,671,653,653
7769317826,L,OB,1,1,760,136067,29,55:00.0,4,16:00,813,813,813
7769317835,L,IB,1,2,843,134476,103,12:00.0,2,2:00,508,508,508
7769318248,L,OB,1,1,270,135260,32,40:00.0,6,0:00,889,813,813
7769318320,L,OB,1,1,1397,121413,4,23:00.0,6,15:00,243,243,243
7769320071,L,CTY,1,1,15,130558,182,45:00.0,6,17:00,409,409,409
7769320190,L,OB,1,1,179,126813,92,43:00.0,5,6:00,557,557,557
776932031X,L,OB,1,1,180,130984,45,06:00.0,5,16:00,263,309,309
7769320659,L,CTY,1,1,314,130450,171,41:00.0,5,6:00,462,462,462
7769320769,L,OB,1,1,155,131264,56,26:00.0,5,6:00,872,875,875
7769320942,L,OB,1,1,306,131264,56,17:00.0,5,6:00,875,875,875
776932119X,L,OB,1,1,372,135149,37,43:00.0,5,19:00,642,642,642
7769321227,L,CTY,1,1,134,137416,184,23:00.0,5,14:00,432,432,432
7769321272,L,OB,1,1,400,130984,45,23:00.0,5,17:00,642,642,309
7769321786,L,CTY,1,4,10050,CVEN46008,212,33:00.0,7,12:00,422,422,422
7769321804,L,CTY,1,1,240,134853,231,28:00.0,7,20:00,422,422,422
7769321804,L,CTY,1,1,240,134853,202,57:00.0,1,18:00,422,422,422
7769321831,L,IB,1,4,4078,135053,127,06:00.0,1,4:00,422,422,422
7769321831,L,CTY,1,4,4078,135053,229,00:00.0,1,21:00,422,422,422
7769321988,L,OB,1,1,271,121207,87,30:00.0,1,17:00,108,108,108
7769322455,L,CTY,1,1,150,135508,207,12:00.0,1,4:00,422,422,422
7769322473,L,OB,1,1,240,129772,71,21:00.0,5,3:00,857,857,857
7769322693,L,OB,1,1,161,PASC533243,47,48:00.0,5,20:00,336,309,309
7769322720,L,OB,1,2,460,125332,45,47:00.0,4,20:00,313,309,309
7769322886,L,IB,1,1,6,129473,110,57:00.0,5,6:00,521,521,521
7769322913,L,OB,1,1,915,135599,85,51:00.0,4,19:00,191,123,123
7769322913,L,OB,1,1,915,135599,83,06:00.0,4,20:00,191,123,123
7769322969,L,CTY,1,3,4780,45680,186,24:00.0,5,21:00,432,432,432
7769323023,L,OB,1,1,255,130805,36,43:00.0,1,9:00,324,324,324
7769323106,L,CTY,1,1,120,130558,182,30:00.0,6,20:00,409,409,409
7769323142,L,IB,1,1,44,137941,108,15:00.0,5,13:00,521,521,521
7769323160,L,OB,1,1,355,140101,61,50:00.0,7,7:00,890,890,890
7769323317,L,OB,1,1,209,291219,41,37:00.0,7,15:00,621,621,621
776932394X,L,OB,1,1,166,127542,27,46:00.0,1,6:00,326,326,326
7769324215,L,OB,1,1,240,138182,71,05:00.0,6,11:00,857,857,857
7769324426,L,OB,1,2,4005,133913,45,46:00.0,5,12:00,899,309,309
7769324453,L,CTY,1,1,215,135813,197,58:00.0,7,15:00,244,244,244
7769324619,L,IB,1,1,710,126461,108,39:00.0,7,9:00,504,521,521
7769324637,L,OB,1,1,1520,290935,35,15:00.0,7,4:00,347,347,347
7769324700,L,OB,1,1,240,138182,71,12:00.0,6,11:00,857,857,857
7769324792,L,CTY,1,1,423,125065,171,24:00.0,5,5:00,462,462,462
7769324810,L,OB,1,1,240,138182,71,08:00.0,6,11:00,857,857,857
7769324848,L,CTY,1,1,1000,138028,181,34:00.0,4,10:00,421,421,421
7769324985,L,CTY,1,1,125,140134,198,13:00.0,5,4:00,435,435,435
7769325241,L,CTY,1,1,1400,290868,170,50:00.0,3,21:00,644,644,644
7769325241,L,IB,1,1,1400,290868,143,02:00.0,3,22:00,644,644,644
7769325526,L,CTY,1,1,133,137723,224,51:00.0,7,20:00,422,422,422
7769325580,L,IB,1,5,2265,127068,165,34:00.0,7,13:00,740,740,740
7769325672,L,OB,1,1,475,130938,85,44:00.0,5,3:00,191,123,123
7769325728,L,OB,1,5,1164,132377,20,45:00.0,6,14:00,304,304,304
776932625X,L,CTY,1,1,1520,137319,177,40:00.0,6,16:00,415,415,415
7769326350,L,OB,1,1,600,134359,15,00:00.0,5,9:00,857,857,857
7769326442,L,OB,1,1,452,134615,57,44:00.0,5,9:00,808,830,830
7769326561,L,OB,1,1,158,251290,36,49:00.0,5,6:00,324,324,324
7769326608,L,IB,1,2,1130,128806,153,00:00.0,6,14:00,754,754,754
7769326653,L,OB,1,1,138,TNUE51762,47,28:00.0,4,20:00,565,309,309
7769326938,L,OB,1,1,143,123517,57,18:00.0,4,20:00,830,830,830
7769327149,L,CTY,1,1,589,118481,184,09:00.0,7,6:00,432,432,432
7769327414,L,OB,1,3,2225,125758,36,01:00.0,5,16:00,324,324,324
7769327441,L,CTY,1,1,430,129628,200,42:00.0,1,1:00,348,348,348
7769327753,L,IB,1,1,86,133936,118,54:00.0,6,16:00,685,685,685
7769327753,L,IB,1,1,86,133936,118,54:00.0,7,19:00,685,685,685
7769328092,L,CTY,1,1,295,135329,201,10:00.0,2,15:00,447,447,447
7769328139,L,OB,1,2,2550,136883,37,07:00.0,6,12:00,898,642,642
7769328211,L,OB,1,1,704,131592,92,27:00.0,6,7:00,557,557,557
7769328267,L,OB,1,1,97,123901,27,40:00.0,6,2:00,326,326,326
7769328294,L,CTY,1,1,282,128595,208,22:00.0,1,0:00,422,422,422
7769328597,L,IB,1,2,22,123100,165,47:00.0,6,13:00,740,740,740
7769328871,L,OB,1,3,1074,127963,85,10:00.0,7,15:00,163,123,123
776932900X,L,OB,1,2,1925,291140,42,13:00.0,1,13:00,213,213,213
7769329028,L,OB,1,1,1086,559586,81,52:00.0,7,10:00,126,135,135
7769329082,L,CTY,1,1,230,126091,184,25:00.0,1,18:00,432,432,432
7769329082,L,CTY,1,1,230,126091,186,26:00.0,1,18:00,432,432,432
7769329165,L,CTY,1,2,2472,124038,177,12:00.0,6,2:00,415,415,415
7769329293,L,IB,1,2,95,261217,115,55:00.0,7,12:00,617,617,617
7769329349,L,IB,1,1,600,202455,155,57:00.0,7,12:00,754,754,754
7769329504,L,OB,1,1,1677,430637,35,56:00.0,4,19:00,347,347,347
7769329596,L,OB,1,1,336,TNUE51762,47,42:00.0,4,20:00,626,309,309
7769329715,L,OB,1,1,460,133653,24,35:00.0,4,20:00,178,211,211
7769329980,L,OB,1,1,170,133913,45,07:00.0,5,14:00,304,304,309
7769330348,L,CTY,1,1,510,261060,184,34:00.0,7,12:00,432,432,432
7769330420,L,IB,1,1,1275,117643,154,13:00.0,7,6:00,402,402,402
7769330687,L,CTY,1,5,6214,118561,184,20:00.0,7,9:00,432,432,432
776933076X,L,CTY,1,2,2189,261060,184,21:00.0,7,12:00,432,432,432
7769330907,L,IB,1,3,3147,128243,117,17:00.0,7,8:00,617,617,617
7769331237,L,OB,1,2,1955,279026,27,48:00.0,7,4:00,890,890,326
7769331273,L,CTY,1,1,946,128595,220,35:00.0,1,5:00,422,422,422
7769331410,L,CTY,1,2,1736,128712,207,30:00.0,7,1:00,422,422,422
7769331475,L,CTY,1,2,3210,127977,173,39:00.0,5,5:00,644,644,644
7769331493,L,IB,1,1,730,202455,155,26:00.0,7,13:00,754,754,754
7769331567,L,CTY,1,1,75,137352,212,06:00.0,6,10:00,422,422,422
7769331933,L,IB,1,1,100,128712,161,01:00.0,7,10:00,705,705,705
7769331960,L,OB,1,1,1355,202196,3,35:00.0,6,4:00,251,251,251
7769331998,L,OB,1,1,450,133854,30,02:00.0,6,15:00,160,205,205
7769332034,L,CTY,1,1,685,118683,201,15:00.0,1,14:00,447,447,447
7769332043,L,CTY,1,4,1262,261060,184,55:00.0,7,10:00,432,432,432
7769332153,L,CTY,1,1,3300,136419,182,58:00.0,7,9:00,409,409,409
7769332566,L,IB,1,1,360,126885,154,31:00.0,1,8:00,757,402,402
7769332584,L,OB,1,1,500,140358,24,03:00.0,5,11:00,218,218,211
7769332703,L,IB,1,3,3180,127909,107,30:00.0,7,3:00,429,455,455
7769332730,L,CTY,1,1,156,139489,182,28:00.0,5,12:00,409,409,409
7769332914,L,IB,1,1,184,132176,110,23:00.0,6,4:00,521,521,521
7769332923,L,CTY,1,3,849,127450,186,20:00.0,6,13:00,432,432,432
7769333253,L,CTY,1,1,82,130558,182,45:00.0,6,20:00,409,409,409
7769333309,L,IB,1,1,462,129473,110,30:00.0,5,8:00,521,521,521
7769333390,L,OB,1,1,101,128363,32,21:00.0,7,18:00,381,381,381
7769333684,L,OB,1,8,1920,138182,71,04:00.0,6,16:00,857,857,857
7769333803,L,OB,1,1,662,123517,57,00:00.0,4,20:00,833,830,830
7769333940,L,CTY,1,1,2154,137858,168,20:00.0,5,12:00,644,644,644
7769334079,L,CTY,1,1,1280,132927,183,12:00.0,3,13:00,421,421,421
7769334519,L,CTY,1,1,2500,135556,186,45:00.0,5,4:00,432,432,432
7769334784,L,IB,1,2,1820,261400,159,40:00.0,6,6:00,423,423,423
7769334793,L,CTY,1,1,34,126885,202,57:00.0,1,18:00,422,422,422
7769335417,L,OB,1,3,1470,134974,44,04:00.0,5,11:00,216,216,216
776933549X,L,OB,1,1,252,290768,20,15:00.0,5,10:00,304,304,304
7769335563,L,OB,1,1,203,124581,96,39:00.0,6,22:00,521,521,521
7769335949,L,OB,1,12,540,135321,79,01:00.0,7,2:00,186,123,135
7769336214,L,CTY,1,4,1437,136419,182,33:00.0,7,9:00,409,409,409
7769336351,L,OB,1,1,224,131424,41,22:00.0,5,13:00,547,431,621
7769336425,L,CTY,1,1,600,137393,182,54:00.0,6,3:00,409,409,409
7769336856,L,CTY,1,6,4017,131494,190,38:00.0,6,6:00,245,245,245
7769336883,L,OB,1,1,154,131173,97,49:00.0,6,2:00,431,431,431
7769336901,L,OB,1,1,1876,135172,64,39:00.0,2,9:00,873,873,873
7769336984,L,CTY,1,1,615,118550,183,16:00.0,1,13:00,421,421,421
7769336993,L,OB,1,1,115,134359,15,18:00.0,5,15:00,857,857,857
7769337195,L,OB,1,1,150,128204,41,24:00.0,4,5:00,547,431,621
7769337451,L,IB,1,5,1147,128243,117,17:00.0,7,8:00,617,617,617
7769337498,L,CTY,1,4,2147,129911,204,03:00.0,6,11:00,422,422,422
7769337516,L,OB,1,1,800,123386,97,58:00.0,4,19:00,532,431,431
7769337947,L,OB,1,1,194,290209,80,25:00.0,5,12:00,647,647,647
7769338057,L,IB,1,1,220,128806,153,29:00.0,6,18:00,754,754,754
7769338102,L,CTY,1,1,238,134475,199,07:00.0,5,7:00,322,322,322
7769338203,L,CTY,1,1,1020,558293,183,55:00.0,5,20:00,421,421,421
7769338497,L,CTY,1,1,650,132568,184,27:00.0,2,23:00,432,432,432
7769338533,L,CTY,1,1,20,135215,231,20:00.0,7,19:00,422,422,422
776933857X,L,OB,1,3,2083,128594,25,25:00.0,5,18:00,890,890,326
7769338699,L,IB,1,1,350,123084,137,36:00.0,6,12:00,202,202,202
7769338771,L,OB,1,3,2980,136491,25,19:00.0,5,10:00,389,326,326
7769338863,L,IB,1,1,457,261217,115,17:00.0,6,22:00,617,617,617
7769338964,L,OB,1,1,1450,128333,91,18:00.0,6,8:00,525,525,525
7769338973,L,OB,1,1,2882,131369,23,21:00.0,7,7:00,303,303,303
7769339074,L,OB,1,1,330,128880,99,30:00.0,4,19:00,842,841,431
7769339166,L,OB,1,1,230,133755,27,58:00.0,4,18:00,326,326,326
7769339166,L,OB,1,1,230,133755,27,00:00.0,4,20:00,326,326,326
7769339312,L,OB,1,1,132,140332,93,58:00.0,1,9:00,508,508,508
7769339359,L,IB,1,1,230,291165,153,26:00.0,4,19:00,754,754,754
7769339359,L,IB,1,1,230,291165,155,01:00.0,4,19:00,754,754,754
7769339597,L,IB,1,1,230,136643,107,22:00.0,4,19:00,510,455,455
7769339597,L,IB,1,1,230,136643,109,59:00.0,4,18:00,510,455,455
7769339615,L,CTY,1,1,750,41167,199,22:00.0,7,20:00,322,322,322
7769339808,L,OB,1,1,230,131757,15,46:00.0,5,20:00,250,857,857
7769339808,L,OB,1,1,230,131757,13,59:00.0,4,18:00,250,857,857
7769339817,L,CTY,1,1,1030,140262,225,59:00.0,7,2:00,422,422,422
7769339936,L,OB,1,1,480,133078,81,09:00.0,4,20:00,126,135,135
7769339963,L,CTY,1,2,2895,CVEN46008,209,18:00.0,1,19:00,422,422,422
7769339972,L,OB,1,1,219,128502,59,06:00.0,5,2:00,847,830,830
7769340210,L,IB,1,1,325,134490,119,51:00.0,5,8:00,683,653,653
7769340311,L,OB,1,1,340,132377,20,56:00.0,6,13:00,304,304,304
7769340430,L,CTY,1,1,60,128543,181,32:00.0,2,6:00,421,421,421
7769340504,L,CTY,1,1,88,131999,200,50:00.0,3,9:00,348,348,348
7769340733,L,OB,1,1,19,137041,37,55:00.0,6,1:00,642,642,642
7769341137,L,OB,1,4,2860,139735,9,16:00.0,5,10:00,861,381,381
7769341238,L,CTY,1,4,6000,249257,200,55:00.0,5,19:00,348,348,348
7769341310,L,CTY,1,1,442,128543,181,34:00.0,2,6:00,421,421,421
7769341420,L,OB,1,1,2060,134689,68,12:00.0,7,11:00,152,153,153
7769341449,L,OB,1,2,4995,136240,97,17:00.0,5,16:00,853,431,431
7769341449,L,OB,1,2,4995,136240,97,06:00.0,5,14:00,853,431,431
7769341741,L,CTY,1,2,710,249257,200,23:00.0,6,2:00,348,348,348
7769342338,L,OB,1,1,285,122835,23,57:00.0,6,10:00,303,303,303
776934242X,L,IB,1,1,330,126461,108,17:00.0,7,13:00,556,556,521
7769342630,L,CTY,1,4,3177,131183,193,16:00.0,6,13:00,244,244,244
7769342668,L,OB,1,3,3000,132377,20,27:00.0,6,14:00,304,304,304
7769342677,L,OB,1,6,15300,129533,21,51:00.0,7,19:00,218,218,218
7769342897,L,OB,1,2,1450,132138,20,32:00.0,1,10:00,304,304,304
7769342915,L,OB,1,1,1700,123239,99,45:00.0,7,3:00,878,841,431
7769343263,L,CTY,1,2,1200,132369,181,40:00.0,6,3:00,421,421,421
7769343373,L,IB,1,2,805,135311,110,15:00.0,5,19:00,521,521,521
7769343429,L,CTY,1,1,300,125169,168,24:00.0,3,14:00,644,644,644
7769343483,L,OB,1,1,240,129772,71,18:00.0,5,3:00,857,857,857
776934363X,L,OB,1,2,838,131592,92,23:00.0,5,19:00,557,557,557
776934385X,L,OB,1,1,410,PASC634516,47,22:00.0,6,3:00,304,304,309
7769343988,L,IB,1,1,525,127344,158,50:00.0,7,2:00,726,402,402
7769344134,L,OB,1,4,1235,290938,44,28:00.0,5,16:00,216,216,216
776934550X,L,OB,1,1,1643,138144,30,59:00.0,5,6:00,205,205,205
7769345674,L,OB,1,2,1686,130586,92,21:00.0,1,8:00,557,557,557
7769345858,L,OB,1,1,945,129725,15,54:00.0,5,22:00,857,857,857
7769345903,L,CTY,1,16,2440,138903,172,33:00.0,7,5:00,644,644,644
7769346031,L,OB,1,1,125,132138,20,31:00.0,1,6:00,304,304,304
7769346078,L,OB,1,3,725,134359,15,51:00.0,5,8:00,857,857,857
7769346289,L,OB,1,2,1045,290302,41,47:00.0,4,18:00,621,621,621
7769346325,L,OB,1,1,1200,125332,45,32:00.0,5,3:00,875,875,309
7769346370,L,OB,1,3,2400,131589,21,43:00.0,4,18:00,218,218,218
7769346765,L,OB,1,2,1274,279026,27,24:00.0,7,9:00,863,326,326
7769346866,L,OB,1,4,960,125836,71,20:00.0,4,8:00,857,857,857
7769346893,L,IB,1,1,462,560280,119,22:00.0,4,20:00,172,653,653
7769346893,L,IB,1,1,462,560280,119,29:00.0,4,22:00,172,653,653
