Pro,UL,Dock,Ship,Pcs,Wgt,ULTrlr,ULDoor,UnloadTS,UnLoadDOW,LoadInterval,Org
7606117522,U,OB,1,1,111,135147,73,17:00.0,1,13:00,671
7606118229,U,OB,1,1,910,128358,34,25:00.0,7,3:00,671
7606118229,U,OB,1,1,910,128358,68,16:00.0,6,23:00,671
7606118476,U,OB,1,2,2531,139460,72,26:00.0,6,1:00,671
7606124571,U,OB,1,1,65,132457,74,52:00.0,4,20:00,671
7606125561,U,OB,1,8,1820,129570,79,13:00.0,5,5:00,671
7606125709,U,OB,1,7,2000,139493,69,47:00.0,1,12:00,671
7606134839,U,OB,1,3,1450,131867,89,42:00.0,5,17:00,671
7606136552,U,OB,1,2,6666,135270,89,44:00.0,7,12:00,671
7606139311,U,IB,1,3,3765,134658,102,55:00.0,3,2:00,671
7606154547,U,OB,1,9,1670,290871,77,41:00.0,4,9:00,671
7606157250,U,OB,1,1,111,123267,64,08:00.0,3,22:00,671
7606157250,U,CTY,1,1,111,123267,B4  ,49:00.0,5,10:00,671
7606159286,U,OB,1,2,543,128522,79,38:00.0,4,0:00,671
7606162705,U,OB,1,14,2545,135630,77,08:00.0,5,1:00,671
760616991X,U,OB,1,3,4093,261052,72,44:00.0,3,6:00,671
7606174347,U,OB,1,1,205,133619,80,31:00.0,2,4:00,671
7606177638,U,OB,1,6,161,117336,66,23:00.0,7,9:00,671
7606181780,U,OB,1,5,720,128522,79,14:00.0,4,0:00,671
7606181809,U,OB,1,10,4398,135745,66,11:00.0,6,6:00,671
7606181845,U,OB,1,5,825,251142,75,13:00.0,5,23:00,671
7606181890,U,OB,1,3,661,123713,74,15:00.0,5,23:00,671
7606186025,U,OB,1,4,659,133470,73,17:00.0,4,11:00,671
7606186108,U,OB,1,21,6463,126976,77,32:00.0,3,6:00,671
7606189031,U,OB,1,1,120,126514,68,39:00.0,7,5:00,671
7606194073,U,OB,1,2,560,135270,89,09:00.0,7,14:00,671
7606196740,U,OB,1,1,180,559029,69,31:00.0,3,2:00,671
7606208831,U,OB,1,2,7280,135147,73,31:00.0,1,13:00,671
7606230658,U,OB,1,1,270,135147,73,24:00.0,1,14:00,671
7606235278,U,OB,1,3,1740,129570,79,25:00.0,5,7:00,671
7606252950,U,OB,1,105,3704,126514,68,08:00.0,7,6:00,671
7606278690,U,OB,1,2,1985,139550,66,08:00.0,7,15:00,671
7606282751,U,OB,1,3,4175,117336,66,30:00.0,7,10:00,671
7606296117,U,OB,1,1,330,132838,60,01:00.0,2,20:00,819
7606335506,U,OB,1,1,256,135147,73,08:00.0,1,13:00,671
7606337614,U,OB,1,2,990,137029,68,32:00.0,7,17:00,671
7606337715,U,OB,1,5,305,137029,68,54:00.0,7,16:00,671
7606337816,U,OB,1,1,118,261052,72,44:00.0,3,6:00,671
7606338604,U,OB,1,1,275,139946,76,31:00.0,2,10:00,671
7606469641,U,OB,1,1,52,136073,66,24:00.0,4,12:00,518
7606471475,U,OB,1,1,867,133216,98,07:00.0,5,13:00,518
7606471704,U,OB,1,3,2865,281348,78,47:00.0,4,15:00,518
7606471769,U,IB,1,1,580,PAMT170056,116,14:00.0,2,15:00,518
7606475141,U,OB,1,1,1100,133216,98,49:00.0,5,15:00,518
7606492833,U,OB,1,1,465,126238,62,28:00.0,2,9:00,518
7606545496,U,OB,1,36,1475,126703,64,11:00.0,6,17:00,261
760654941X,U,IB,1,3,129,211380,162,19:00.0,3,10:00,261
7606550758,U,IB,1,2,1731,136984,128,15:00.0,3,7:00,261
7606550767,U,IB,1,2,1721,136984,128,21:00.0,3,7:00,261
7606550794,U,IB,1,6,3911,132463,128,10:00.0,4,10:00,261
7606550803,U,IB,1,2,1681,118277,155,14:00.0,4,12:00,261
7606551050,U,IB,1,1,481,200693,129,59:00.0,3,10:00,261
7606551133,U,IB,1,2,1624,200693,129,05:00.0,3,11:00,261
7606551160,U,IB,1,2,2286,200693,144,55:00.0,3,10:00,261
7606551160,U,IB,1,2,2286,200693,144,55:00.0,3,10:00,261
7606551189,U,IB,1,2,1892,200693,129,11:00.0,3,11:00,261
7606551270,U,IB,1,1,454,123031,158,26:00.0,5,10:00,261
760655139X,U,IB,1,1,244,127814,160,00:00.0,6,10:00,261
7606551454,U,IB,1,1,244,127814,160,57:00.0,6,9:00,261
760655150X,U,OB,1,2,1610,132065,98,27:00.0,3,17:00,261
7606551519,U,OB,1,2,1456,132065,98,17:00.0,3,17:00,261
7606551573,U,IB,1,1,265,135828,126,02:00.0,5,9:00,261
7606551656,U,IB,1,1,493,131045,100,52:00.0,6,8:00,261
7606551665,U,IB,1,1,980,128166,163,45:00.0,2,5:00,261
7606551692,U,IB,1,1,699,131045,100,44:00.0,6,8:00,261
7606551766,U,IB,1,2,2385,122770,130,34:00.0,3,15:00,261
7606551775,U,IB,1,2,2145,122770,130,10:00.0,3,15:00,261
7606551784,U,CTY,1,1,574,130496,177,35:00.0,5,0:00,261
7606551849,U,IB,1,2,1674,133193,159,50:00.0,6,8:00,261
7606551867,U,IB,1,2,2433,133193,159,00:00.0,6,9:00,261
7606551921,U,IB,1,1,285,133193,159,49:00.0,6,7:00,261
7606555048,U,CTY,1,1,792,290346,169,30:00.0,4,13:00,261
7606557430,U,IB,1,1,372,126447,113,08:00.0,3,12:00,261
7606557459,U,IB,1,8,5019,290933,124,54:00.0,5,12:00,261
7606557522,U,IB,1,1,365,290285,124,01:00.0,7,12:00,261
7606557540,U,IB,1,5,4625,131200,124,14:00.0,5,15:00,261
7606560822,U,IB,1,1,410,127814,160,43:00.0,6,8:00,671
7606560840,U,OB,1,1,720,132065,98,32:00.0,3,16:00,261
7606566295,U,IB,1,1,510,123031,158,45:00.0,5,11:00,261
7606566304,U,IB,1,1,510,123031,158,41:00.0,5,11:00,261
7606566414,U,IB,1,1,200,133982,158,17:00.0,3,10:00,261
7606566432,U,IB,1,3,1070,136984,128,20:00.0,3,8:00,261
7606581383,U,OB,1,3,3000,135544,78,25:00.0,1,1:00,261
7606582052,U,IB,1,1,760,290157,156,53:00.0,1,0:00,261
7606582052,U,CTY,1,1,760,290157,170,09:00.0,7,10:00,261
7606582061,U,IB,1,1,790,290285,124,32:00.0,7,11:00,261
7606582061,U,IB,1,1,790,290285,156,53:00.0,1,0:00,261
7606582108,U,CTY,1,1,320,130496,177,32:00.0,5,0:00,261
7606601980,U,IB,1,1,236,290789,157,49:00.0,4,7:00,261
7606602348,U,IB,1,1,297,122770,130,25:00.0,3,13:00,261
7606602476,U,IB,1,8,11110,125971,103,20:00.0,1,13:00,261
7606604703,U,IB,1,1,650,132065,146,59:00.0,3,20:00,261
7606604703,U,OB,1,1,650,132065,98,17:00.0,3,16:00,261
7606604777,U,IB,1,1,427,133982,158,41:00.0,3,8:00,261
7606611038,U,IB,1,5,8330,121196,130,14:00.0,7,1:00,261
7606613750,U,IB,1,2,2660,290285,124,10:00.0,7,12:00,261
7606677990,U,OB,1,1,180,133255,91,48:00.0,5,0:00,826
7606677990,U,OB,1,1,180,133255,91,48:00.0,5,0:00,826
7606685030,U,OB,1,2,989,139544,62,34:00.0,3,12:00,826
7606685068,U,OB,1,2,995,139544,62,41:00.0,3,12:00,826
7606690200,U,OB,1,2,567,139544,62,26:00.0,3,15:00,826
7606690247,U,OB,1,1,263,R621502484,64,38:00.0,2,1:00,826
7606691109,U,IB,1,1,259,249263,163,35:00.0,1,23:00,826
7606792996,U,OB,1,11,10235,290562,75,41:00.0,4,13:00,218
7606792996,U,OB,1,11,10235,290562,35,46:00.0,4,20:00,218
7606838976,U,OB,1,1,150,123192,79,19:00.0,2,23:00,218
7606838985,U,IB,1,2,1805,132690,102,42:00.0,4,15:00,218
7606865192,U,OB,1,1,54,131083,68,14:00.0,2,0:00,218
7606899494,U,OB,1,2,4500,138047,62,02:00.0,3,21:00,218
7606907212,U,OB,1,2,2135,123751,72,28:00.0,6,1:00,218
7606914858,U,OB,1,1,326,129785,66,41:00.0,6,23:00,218
7606916187,U,OB,1,3,2362,140145,68,35:00.0,6,8:00,218
7606919633,U,IB,1,5,3278,561072,102,35:00.0,5,8:00,218
7606923180,U,IB,1,4,3942,T521525924,126,17:00.0,4,16:00,218
7606935940,U,OB,1,4,3412,127768,44,51:00.0,3,8:00,218
7606935940,U,OB,1,4,3412,127768,87,11:00.0,3,0:00,218
7606947436,U,OB,1,8,3762,121955,56,33:00.0,3,17:00,218
7606949452,U,OB,1,1,730,252071,78,15:00.0,4,10:00,218
7606955713,U,OB,1,4,1135,123192,79,20:00.0,2,22:00,218
7606976476,U,IB,1,2,665,R621539086,137,23:00.0,4,7:00,218
7606997531,U,OB,1,2,3041,130824,72,37:00.0,3,18:00,218
760700371X,U,IB,1,1,123,431166,127,42:00.0,7,6:00,218
7607006964,U,OB,1,5,6798,130824,72,20:00.0,3,20:00,218
7607012904,U,OB,1,1,592,130767,75,14:00.0,5,15:00,218
7607013106,U,IB,1,1,604,135770,112,17:00.0,6,15:00,218
7607017845,U,IB,1,1,310,431166,127,23:00.0,7,7:00,218
760701966X,U,OB,1,2,380,128028,72,14:00.0,5,5:00,218
7607044245,U,OB,1,3,7500,559997,73,46:00.0,6,3:00,218
7607123564,U,OB,1,1,1612,139440,44,51:00.0,4,0:00,218
7607123564,U,OB,1,1,1612,139440,41,01:00.0,3,19:00,218
7607123564,U,OB,1,1,1612,139440,66,39:00.0,1,1:00,218
7607124729,U,OB,1,4,1390,121955,87,24:00.0,3,14:00,218
7607140798,U,OB,1,1,842,130824,72,19:00.0,3,18:00,218
7607156885,U,OB,1,1,860,125990,62,19:00.0,3,18:00,218
7607180324,U,OB,1,1,248,130767,75,07:00.0,5,18:00,218
7607196485,U,IB,1,1,1836,133592,126,14:00.0,1,9:00,218
7607197796,U,IB,1,1,470,133592,126,19:00.0,1,10:00,218
7607204010,U,OB,1,1,575,128380,98,44:00.0,4,0:00,218
7607217376,U,OB,1,6,11680,252071,78,02:00.0,4,11:00,218
7607323627,U,OB,1,17,6051,123883,62,41:00.0,5,23:00,318
7607323737,U,OB,1,9,4125,130996,79,32:00.0,5,2:00,318
7607330034,U,OB,1,1,215,121623,98,12:00.0,3,22:00,318
7607330730,U,IB,1,1,230,135275,112,05:00.0,7,12:00,318
7607331143,U,IB,1,1,200,135275,112,04:00.0,7,12:00,318
760733151X,U,IB,1,1,420,137327,163,10:00.0,6,11:00,318
7607331529,U,IB,1,1,400,137327,163,09:00.0,6,13:00,155
7607331547,U,IB,1,1,375,135275,112,10:00.0,7,12:00,318
7607331547,U,OB,1,1,375,135275,17,12:00.0,7,12:00,318
7607336497,U,OB,1,1,1730,126731,41,56:00.0,4,17:00,318
7607336497,U,IB,1,1,1730,126731,102,29:00.0,6,22:00,318
7607343353,U,OB,1,1,140,118534,79,07:00.0,6,5:00,318
7607343409,U,OB,1,1,220,132493,62,05:00.0,7,6:00,318
7607343912,U,OB,1,1,147,130996,79,55:00.0,5,2:00,318
7607344361,U,OB,1,1,440,119103,76,18:00.0,3,23:00,318
7607344399,U,OB,1,1,160,119103,76,43:00.0,3,23:00,318
7607344408,U,OB,1,1,85,119103,76,47:00.0,3,23:00,318
7607349605,U,IB,1,1,626,122861,102,23:00.0,2,6:00,318
7607349614,U,IB,1,1,941,139935,102,10:00.0,5,1:00,318
7607350494,U,OB,1,1,611,132521,77,11:00.0,3,17:00,318
7607350503,U,OB,1,1,611,136543,74,27:00.0,3,23:00,318
7607350512,U,OB,1,1,611,132521,77,12:00.0,3,17:00,318
7607350521,U,OB,1,1,611,136543,74,11:00.0,3,23:00,318
7607352759,U,OB,1,1,275,130961,66,29:00.0,4,6:00,318
7607354481,U,IB,1,1,253,130665,112,00:00.0,3,8:00,304
760736748X,U,IB,1,1,1370,134462,102,05:00.0,5,9:00,318
7607367681,U,IB,1,2,2518,135038,116,55:00.0,6,13:00,318
7607368644,U,OB,1,5,4442,123552,69,15:00.0,4,10:00,318
7607372961,U,OB,1,1,202,123883,62,24:00.0,6,0:00,318
7607373300,U,OB,1,10,4995,132393,66,58:00.0,2,8:00,318
7607373511,U,IB,1,2,812,128817,137,55:00.0,2,0:00,318
7607373520,U,IB,1,1,158,128483,118,54:00.0,2,10:00,318
7607373567,U,IB,1,1,298,128483,118,03:00.0,2,11:00,318
7607373677,U,IB,1,1,459,135038,116,41:00.0,6,13:00,318
7607373713,U,IB,1,1,570,139935,102,06:00.0,5,1:00,318
760737375X,U,IB,1,1,222,139935,102,33:00.0,5,1:00,318
7607373814,U,IB,1,1,171,139935,102,53:00.0,5,2:00,318
7607374135,U,OB,1,1,197,130961,66,18:00.0,4,5:00,318
7607374290,U,IB,1,1,1663,122861,102,09:00.0,2,6:00,318
7607377958,U,IB,1,1,167,137327,163,35:00.0,6,10:00,318
7607378544,U,OB,1,1,228,122866,72,29:00.0,4,9:00,318
760737892X,U,OB,1,1,368,127359,89,15:00.0,5,0:00,318
7607387582,U,IB,1,1,200,139935,102,28:00.0,5,1:00,318
7607388370,U,IB,1,1,374,122861,102,03:00.0,2,6:00,318
7607390451,U,OB,1,3,7050,127359,89,00:00.0,5,0:00,318
7607392505,U,IB,1,3,6130,134844,100,33:00.0,2,14:00,318
7607392579,U,OB,1,1,245,127359,89,19:00.0,4,23:00,318
7607392660,U,IB,1,3,540,122861,102,38:00.0,2,7:00,318
7607395841,U,IB,1,1,1115,128817,137,18:00.0,2,0:00,318
7607396813,U,IB,1,1,1712,137327,163,17:00.0,6,10:00,318
7607396822,U,IB,1,1,1712,137327,163,16:00.0,6,11:00,318
7607397913,U,IB,1,1,2065,133670,116,26:00.0,6,9:00,318
7607398097,U,OB,1,1,335,202585,85,39:00.0,2,11:00,318
7607398097,U,OB,1,1,335,202585,29,13:00.0,3,12:00,318
7607398106,U,IB,1,1,118,133957,100,51:00.0,2,12:00,318
7607398106,U,OB,1,1,118,133957,94,30:00.0,2,22:00,318
7607399471,U,IB,1,2,1010,128817,137,00:00.0,2,1:00,318
7607412846,U,IB,1,1,875,126731,102,38:00.0,6,22:00,318
760741302X,U,OB,1,4,1575,127359,89,41:00.0,5,0:00,318
760741445X,U,OB,1,3,548,127081,83,47:00.0,7,1:00,318
7607414496,U,IB,1,5,322,135038,116,23:00.0,6,14:00,318
760741720X,U,OB,1,1,629,127359,89,50:00.0,4,23:00,318
7607417219,U,OB,1,1,1960,127359,89,54:00.0,4,23:00,318
7607417237,U,IB,1,6,1025,133670,116,01:00.0,6,11:00,318
7607417677,U,OB,1,13,7100,127081,83,37:00.0,7,2:00,318
7607418355,U,IB,1,3,955,128817,137,33:00.0,2,1:00,318
7607418988,U,OB,1,1,1805,132393,66,04:00.0,2,10:00,318
7607422232,U,OB,1,1,151,136915,98,21:00.0,4,2:00,318
7607422288,U,OB,1,2,360,136915,98,35:00.0,4,2:00,318
7607422618,U,OB,1,1,166,127359,89,15:00.0,4,23:00,318
7607423002,U,IB,1,4,772,139935,102,50:00.0,5,2:00,318
7607423020,U,IB,1,2,590,139935,102,28:00.0,5,2:00,318
7607423049,U,IB,1,1,220,139935,102,00:00.0,5,3:00,318
7607423159,U,IB,1,1,450,135038,116,24:00.0,6,12:00,318
7607423177,U,IB,1,2,830,135038,116,44:00.0,6,13:00,318
7607425963,U,OB,1,1,550,140295,83,24:00.0,4,10:00,303
7607425972,U,OB,1,1,550,140295,83,51:00.0,4,10:00,303
7607426028,U,IB,1,2,580,118815,137,57:00.0,5,8:00,303
7607428017,U,OB,1,2,4096,119103,76,29:00.0,3,23:00,318
7607429557,U,OB,1,1,101,561059,64,17:00.0,7,3:00,318
7607429602,U,OB,1,2,375,118534,79,59:00.0,6,5:00,318
7607429658,U,IB,1,1,490,135038,116,36:00.0,6,13:00,318
7607434662,U,IB,1,1,1000,135038,116,06:00.0,6,13:00,318
760743469X,U,IB,1,1,196,137327,163,24:00.0,6,11:00,318
760743832X,U,OB,1,1,101,132393,90,08:00.0,2,10:00,318
760743832X,U,OB,1,1,101,132393,90,08:00.0,2,10:00,318
7607438357,U,OB,1,2,505,132393,66,33:00.0,2,10:00,318
7607442142,U,IB,1,2,530,137327,163,28:00.0,6,11:00,318
7607443581,U,IB,1,1,520,122861,102,29:00.0,2,7:00,318
7607444068,U,IB,1,2,1840,135038,116,29:00.0,6,14:00,318
7607444095,U,OB,1,1,275,131416,85,37:00.0,5,19:00,318
7607451438,U,OB,1,1,120,127081,83,26:00.0,7,1:00,318
7607455416,U,OB,1,2,1628,561059,94,27:00.0,7,5:00,318
7607455416,U,OB,1,2,1628,561059,94,27:00.0,7,5:00,318
7607455461,U,OB,1,3,2401,127999,81,22:00.0,5,18:00,318
760745548X,U,OB,1,3,1969,274553,87,11:00.0,5,21:00,318
7607460779,U,OB,1,2,1480,137251,68,09:00.0,5,14:00,318
7607460779,U,IB,1,2,1480,137251,138,10:00.0,5,14:00,318
760746120X,U,IB,1,1,24,122861,102,13:00.0,2,6:00,318
7607465004,U,IB,1,1,160,135275,112,54:00.0,7,11:00,318
7607465040,U,IB,1,1,135,135275,112,56:00.0,7,11:00,318
7607466470,U,OB,1,1,215,118534,79,04:00.0,6,6:00,318
7607467864,U,OB,1,1,98,133598,71,11:00.0,2,14:00,318
7607467891,U,OB,1,2,2228,130961,66,42:00.0,4,5:00,318
7607467929,U,OB,1,1,390,132393,66,24:00.0,2,10:00,318
7607469395,U,IB,1,3,2410,128817,137,12:00.0,2,1:00,318
760752698X,U,OB,1,1,50,128307,85,49:00.0,6,16:00,521
7607526999,U,OB,1,1,50,128307,85,54:00.0,6,16:00,521
7607526999,U,OB,1,1,50,128307,57,27:00.0,2,11:00,521
7607526999,U,OB,1,1,50,128307,17,50:00.0,3,6:00,521
7607527181,U,OB,1,1,240,140070,62,37:00.0,3,4:00,521
760753633X,U,OB,1,1,209,125787,66,32:00.0,3,2:00,521
7607536376,U,OB,1,1,143,125787,66,36:00.0,3,2:00,521
7607554883,U,IB,1,1,1004,138205,139,03:00.0,1,2:00,521
7607584886,U,OB,1,1,51,132515,72,24:00.0,1,22:00,521
7607588736,U,OB,1,1,332,134306,66,41:00.0,4,12:00,521
7607588772,U,OB,1,1,1860,202153,62,28:00.0,6,4:00,521
7607589708,U,OB,1,1,100,530382,69,03:00.0,7,12:00,521
7607596225,U,OB,1,1,1640,128307,85,18:00.0,6,17:00,521
7607597480,U,OB,1,1,88,140411,71,42:00.0,1,14:00,521
7607597545,U,OB,1,1,105,127241,83,27:00.0,2,0:00,521
7607597783,U,OB,1,1,110,140411,71,07:00.0,1,14:00,521
7607598279,U,OB,1,1,233,134306,66,12:00.0,4,12:00,521
7607598389,U,OB,1,1,74,278601,79,09:00.0,4,1:00,521
7607600955,U,OB,1,1,759,128923,89,45:00.0,2,1:00,521
7607601000,U,OB,1,1,505,202153,62,19:00.0,6,4:00,521
7607601038,U,OB,1,1,163,129883,69,16:00.0,2,17:00,521
7607601990,U,IB,1,1,352,133297,100,33:00.0,1,5:00,521
7607606253,U,OB,1,3,3242,134306,66,48:00.0,4,12:00,521
7607608078,U,OB,1,1,53,127097,74,44:00.0,7,19:00,521
7607610269,U,OB,1,1,57,127097,74,51:00.0,7,19:00,521
760761179X,U,OB,1,2,1750,128307,85,22:00.0,6,17:00,521
7607611818,U,OB,1,1,900,140070,62,12:00.0,3,5:00,521
7607612752,U,OB,1,1,320,127241,83,33:00.0,2,1:00,521
7607612835,U,OB,1,1,770,127241,83,10:00.0,2,1:00,521
7607624614,U,OB,1,1,250,133779,79,32:00.0,5,0:00,521
7607625788,U,OB,1,2,2010,202153,62,39:00.0,6,3:00,521
7607630884,U,OB,1,1,1100,281160,64,00:00.0,6,5:00,521
7607647292,U,OB,1,1,1426,135094,68,45:00.0,7,2:00,521
760764732X,U,OB,1,1,1426,125111,83,31:00.0,3,11:00,521
7607647393,U,OB,1,1,2852,129883,69,57:00.0,2,17:00,521
7607647420,U,OB,1,1,7928,134306,66,33:00.0,4,12:00,521
7607662490,U,OB,1,1,575,128923,89,29:00.0,2,3:00,521
760766404X,U,OB,1,1,80,136543,78,26:00.0,1,7:00,521
7607664342,U,OB,1,12,8652,127097,74,18:00.0,7,20:00,521
7607669256,U,OB,1,2,1570,281160,64,26:00.0,6,3:00,521
7607680348,U,OB,1,1,253,125111,83,40:00.0,3,11:00,521
7607680375,U,OB,1,1,292,127097,74,01:00.0,7,21:00,521
7607695014,U,IB,1,1,140,138205,139,12:00.0,1,1:00,521
7607695023,U,IB,1,2,1300,138205,139,06:00.0,1,1:00,521
7607695088,U,OB,1,2,450,128472,81,26:00.0,2,22:00,521
7607695326,U,OB,1,3,3352,125061,68,45:00.0,1,23:00,521
7607698790,U,OB,1,2,1600,125787,66,26:00.0,3,2:00,521
7607700202,U,OB,1,2,4800,140070,62,14:00.0,3,5:00,521
7607714796,U,IB,1,1,2442,138205,139,47:00.0,1,1:00,521
760771717X,U,OB,1,1,830,202153,62,28:00.0,6,3:00,521
7607738199,U,OB,1,6,3166,PAMT180175,68,50:00.0,5,15:00,431
7607738868,U,OB,1,3,595,139809,62,54:00.0,4,23:00,431
7607739252,U,IB,1,1,369,290164,100,34:00.0,5,14:00,431
7607739308,U,OB,1,3,561,134700,60,06:00.0,6,6:00,431
7607815473,U,IB,1,7,2450,279838,135,50:00.0,4,8:00,402
7607860142,U,OB,1,1,189,129766,68,14:00.0,4,19:00,402
7607877430,U,OB,1,2,998,130828,72,25:00.0,1,7:00,402
7607884187,U,OB,1,1,108,135038,65,47:00.0,2,16:00,402
7607884187,U,OB,1,1,108,135038,15,13:00.0,6,1:00,402
7607884187,U,OB,1,1,108,135038,62,32:00.0,4,17:00,402
7607884535,U,OB,1,2,1215,138684,12,23:00.0,3,11:00,402
7607884535,U,OB,1,2,1215,138684,12,04:00.0,4,12:00,402
7607884535,U,IB,1,2,1215,138684,114,41:00.0,1,16:00,402
7607884535,U,OB,1,2,1215,138684,13,37:00.0,2,9:00,402
7607884609,U,OB,1,1,165,133485,72,25:00.0,4,3:00,402
7607884719,U,OB,1,1,349,127630,83,44:00.0,5,18:00,402
7607884719,U,OB,1,1,349,127630,40,56:00.0,6,8:00,402
7607901576,U,OB,1,1,650,126651,72,57:00.0,5,20:00,402
7607918269,U,OB,1,2,4200,127240,64,17:00.0,5,1:00,402
7607920972,U,OB,1,1,142,126651,72,10:00.0,5,21:00,402
760792144X,U,OB,1,1,272,136534,77,28:00.0,6,22:00,402
7607950095,U,OB,1,2,225,127630,83,33:00.0,5,18:00,402
7607950975,U,OB,1,4,9325,139724,66,36:00.0,1,3:00,402
7607957510,U,OB,1,1,125,129766,68,05:00.0,4,18:00,402
7607958547,U,OB,1,2,1525,133570,75,14:00.0,4,8:00,402
7607959793,U,OB,1,2,500,126400,68,25:00.0,1,3:00,402
7608000237,U,OB,1,2,1805,130828,72,55:00.0,1,4:00,402
7608011704,U,OB,1,1,345,133911,89,23:00.0,4,3:00,411
7608020412,U,OB,1,1,450,390236,57,15:00.0,3,7:00,754
7608020421,U,OB,1,1,300,202015,66,27:00.0,3,7:00,754
7608025757,U,OB,1,13,1807,138217,7,37:00.0,6,9:00,754
7608031825,U,OB,1,1,122,431170,69,19:00.0,1,23:00,754
7608034777,U,OB,1,2,745,127088,79,46:00.0,3,16:00,754
7608036270,U,OB,1,1,150,251290,73,39:00.0,6,10:00,754
7608038957,U,OB,1,1,288,117039,75,59:00.0,4,17:00,754
7608038957,U,OB,1,1,288,117039,30,00:00.0,4,18:00,754
7608039049,U,OB,1,1,381,558847,75,49:00.0,5,23:00,754
7608047252,U,IB,1,1,364,124163,102,37:00.0,1,13:00,754
7608059251,U,OB,1,1,1587,430909,83,38:00.0,5,1:00,754
7608072397,U,OB,1,1,120,431170,69,52:00.0,2,1:00,754
7608072406,U,OB,1,1,255,430890,74,36:00.0,1,19:00,754
7608074651,U,OB,1,1,760,558629,78,54:00.0,7,0:00,754
7608074725,U,OB,1,4,1917,134973,64,39:00.0,3,14:00,754
7608076696,U,OB,1,5,12224,126495,68,17:00.0,5,21:00,754
760808446X,U,OB,1,1,525,123950,74,31:00.0,6,4:00,754
7608084515,U,OB,1,1,300,132845,62,24:00.0,6,8:00,754
760809150X,U,OB,1,4,8250,127088,79,37:00.0,3,16:00,754
760809238X,U,OB,1,1,2300,134037,92,07:00.0,2,4:00,754
7608094296,U,OB,1,1,1960,139881,68,43:00.0,2,15:00,754
7608098687,U,OB,1,4,342,131440,71,39:00.0,3,3:00,754
7608098925,U,OB,1,2,2785,126812,83,05:00.0,3,20:00,754
7608099163,U,IB,1,2,385,132249,114,53:00.0,2,14:00,754
7608104068,U,OB,1,1,660,126812,83,36:00.0,3,19:00,754
7608107799,U,OB,1,1,515,132818,85,29:00.0,6,0:00,754
7608107871,U,OB,1,1,415,125758,71,42:00.0,6,17:00,754
760810789X,U,OB,1,1,420,133252,70,20:00.0,7,16:00,754
7608107918,U,OB,1,1,1005,131324,70,07:00.0,6,18:00,754
7608108019,U,OB,1,1,555,130828,72,36:00.0,1,7:00,754
7608108046,U,OB,1,1,275,202515,69,38:00.0,7,6:00,754
7608108082,U,OB,1,1,256,311058,77,03:00.0,7,23:00,754
760810811X,U,OB,1,1,1920,311058,77,00:00.0,7,23:00,754
7608108174,U,OB,1,1,340,311058,77,52:00.0,7,22:00,754
7608108239,U,OB,1,1,1035,311058,77,11:00.0,7,23:00,754
7608108293,U,OB,1,1,230,311058,77,31:00.0,7,21:00,754
7608108412,U,OB,1,1,663,311058,77,20:00.0,7,22:00,754
7608108430,U,OB,1,1,177,134402,70,53:00.0,4,20:00,754
7608109072,U,OB,1,1,264,135144,4,07:00.0,3,1:00,754
7608109072,U,OB,1,1,264,135144,15,16:00.0,1,3:00,754
7608110181,U,OB,1,2,1710,290356,17,01:00.0,6,1:00,754
7608110181,U,OB,1,2,1710,290356,68,52:00.0,5,10:00,754
7608110668,U,OB,1,1,270,290901,60,47:00.0,4,17:00,754
7608110668,U,OB,1,1,270,290901,4,49:00.0,6,1:00,754
7608111254,U,OB,1,1,245,202515,69,38:00.0,7,6:00,754
7608111337,U,OB,1,1,470,136534,77,15:00.0,6,20:00,754
7608111456,U,OB,1,1,625,138353,25,44:00.0,4,18:00,754
7608114480,U,OB,1,4,6310,390047,11,38:00.0,2,4:00,754
7608114480,U,OB,1,4,6310,390047,11,38:00.0,2,4:00,754
7608118954,U,OB,1,2,600,353204,79,11:00.0,2,4:00,754
7608119724,U,OB,1,2,1402,129664,83,11:00.0,3,17:00,754
7608125958,U,OB,1,3,2135,290574,64,44:00.0,7,18:00,754
7608140413,U,OB,1,1,345,126495,68,35:00.0,5,22:00,754
7608145134,U,OB,1,6,2100,126812,83,01:00.0,3,20:00,754
760814848X,U,OB,1,2,910,127056,95,24:00.0,2,21:00,754
760814848X,U,OB,1,2,910,127056,85,30:00.0,2,6:00,754
7608168573,U,OB,1,1,420,139881,68,46:00.0,2,14:00,754
7608169197,U,OB,1,1,161,134071,76,27:00.0,5,0:00,754
7608172809,U,OB,1,2,1481,139881,68,57:00.0,2,14:00,754
7608180078,U,OB,1,1,337,134468,83,54:00.0,6,17:00,754
7608183771,U,OB,1,2,450,131663,71,06:00.0,4,1:00,754
7608192737,U,OB,1,5,1590,135747,64,04:00.0,3,0:00,754
7608192746,U,OB,1,3,965,135747,64,51:00.0,2,23:00,754
7608201472,U,OB,1,1,136,530551,74,12:00.0,1,8:00,754
7608201481,U,OB,1,1,500,139881,68,30:00.0,2,14:00,754
7608201629,U,OB,1,1,895,431170,69,21:00.0,1,23:00,754
760821195X,U,OB,1,2,2240,117039,75,23:00.0,4,17:00,754
7608214279,U,OB,1,2,314,130840,70,50:00.0,5,11:00,111
7608219411,U,OB,1,1,3,136103,62,33:00.0,1,2:00,158
7608222749,U,OB,1,3,1580,121396,79,10:00.0,3,10:00,158
